book_id,chap_num,PC0,PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,Author,Date,disp
286,9,-0.061866222106786196,-0.2057589359433475,0.11216493869135373,0.041360246437148696,-0.01880624930747516,0.1063614567269569,0.11556976488917547,-0.001190858534949029,-0.05003181100229519,0.03741306548468697,Emma J. Ray,1926,1926 Emma J. Ray
286,10,-0.17434457406406806,-0.15459317270907605,0.09734332543213654,-0.007159875136538861,-0.010615818128188546,0.012070284422598646,0.08206241416267376,0.0022958172774866182,0.05302249469817448,0.09609179962705963,Emma J. Ray,1926,1926 Emma J. Ray
286,11,-0.16147526456172706,-0.1423253305629446,0.0985833894324274,-0.04077625897623373,-0.03524904788874908,-0.026529513673639118,0.058680036392702015,-0.05680224142855623,0.024540955708863322,0.0717454721905382,Emma J. Ray,1926,1926 Emma J. Ray
286,12,-0.23756772874659804,-0.22265435917702361,0.09570177608467631,-0.05063325420899433,-0.02714800321275388,-0.006173681873286355,0.06307428605430927,-0.14873017234994582,0.08718220249934595,0.042214887176984,Emma J. Ray,1926,1926 Emma J. Ray
286,13,-0.32142551478703196,-0.3542424619339042,0.10094683831113119,-0.01986238193194571,-0.007955306928413433,-0.011915805103713342,-0.01582040675457578,-0.02695613118779418,-0.02412480900970912,-0.0836763652014402,Emma J. Ray,1926,1926 Emma J. Ray
286,14,-0.15461604338862686,-0.22751390236044877,0.0924128160159759,0.0742909491004585,-0.13375859221607003,0.06726259672495218,-0.034546189344017764,0.027577452396398302,-0.002642183473568813,0.023722204134482353,Emma J. Ray,1926,1926 Emma J. Ray
286,15,-0.20257038589069745,-0.16932289266468092,0.03509337655487173,0.01144517666510399,-0.0777447389291562,-0.042270742272890974,0.0022172687100199965,-0.04542400407228564,0.03216329121738376,0.06864267458413759,Emma J. Ray,1926,1926 Emma J. Ray
286,16,-0.3618929316417387,-0.3275600116743761,0.1397303819854686,-0.01372913581426393,0.038449452555596994,-0.030708039469855862,0.12840398135183828,-0.07742783704147105,0.03923733583351203,-0.11100242934607332,Emma J. Ray,1926,1926 Emma J. Ray
286,17,-0.10524714571699492,-0.09650937236956193,0.013123546815068894,0.029622026983294823,-0.13231740835792982,-0.011975552256327404,0.08793087878362903,-0.061083555264622696,0.08300521907836712,0.14426234106567465,Emma J. Ray,1926,1926 Emma J. Ray
286,18,-0.1349808972999714,-0.21237018636857016,0.045984912183570474,-0.042154715571582776,-0.12271500218988804,0.03028455335991742,-0.09833529713628288,0.018723134913849446,0.036848954251367146,0.05334037589406406,Emma J. Ray,1926,1926 Emma J. Ray
286,19,-0.182728453933557,-0.33257679449263633,0.16518935255891742,0.06813230137212734,0.0022037524259839723,0.16643202348796138,0.07762546241513488,-0.04007258158480196,-0.02898244474662985,-0.04159024839574087,Emma J. Ray,1926,1926 Emma J. Ray
286,20,-0.2404892757692215,-0.26631525338399215,0.07684186180707782,-0.007539191068920169,-0.0444194514385803,0.020538923323284497,0.07339290472471588,-0.13249687446749814,0.11470211154182877,-0.002025717235713221,Emma J. Ray,1926,1926 Emma J. Ray
286,21,0.030830781505931482,-0.08956692010489838,0.0524337111445212,0.09933270779006619,-0.027003192988222947,0.2689475753871499,0.12209434561377937,0.002784365044478216,-0.12708801183970328,0.1501445724876346,Emma J. Ray,1926,1926 Emma J. Ray
286,22,-0.10867631143032744,-0.17894367657180485,0.0208152819669494,0.05866510474376607,-0.1025607876824891,-0.014545845278376225,0.12922727567511266,-0.037725724820539985,0.04196578347826628,0.06168820257364881,Emma J. Ray,1926,1926 Emma J. Ray
286,23,-0.11548148071965038,-0.21496098784523837,0.11265671777835114,0.02185982279020994,-0.03135658797707356,0.010063504567163394,-0.012456186100257421,0.03290578277292105,0.016004149914867066,-0.0011006039047057378,Emma J. Ray,1926,1926 Emma J. Ray
286,24,-0.2686067454523698,-0.30987120139830515,0.13057219543709447,0.007328013201238254,-0.004730362176520168,0.033007770377433895,-0.003788733625023192,0.024916081793260814,-0.011424690106871084,-0.08314616669993116,Emma J. Ray,1926,1926 Emma J. Ray
286,25,-0.11357396554153824,-0.06590743883165931,0.06196394510965785,-0.005041699444311983,-0.0947129914072562,-0.022758264131822165,0.06157255039296049,-0.017258763031879665,-0.001510568349938076,0.08229243739805316,Emma J. Ray,1926,1926 Emma J. Ray
286,26,-0.21171937759055529,-0.2129133380451803,0.06862713416181918,0.02033191673529946,0.01294853083264901,0.035916665030631276,0.12900895692310324,-0.09420666233408465,0.05482578071110808,-0.029043421960420302,Emma J. Ray,1926,1926 Emma J. Ray
286,27,-0.2131496241652563,-0.22306401660011513,0.02862746775891766,0.0710413400041135,-0.07203789746333296,-0.018980292161477078,0.01925304307443795,0.021361546660034876,-0.03347906756621551,0.01798317678887162,Emma J. Ray,1926,1926 Emma J. Ray
