term_str,stem,n,rank,p,i,stop,max_pos,n_pos,cat_pos,df,idf,tfidf_mean,tfidf_sum,dfidf,PC0,PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9
excitement,excit,104,1327,7.001613063932807e-05,13.8019531393442,0,NN,3,"{'JJ', 'NN', 'NNP'}",76,2.634715535918256,0.00021340422695729805,0.10072679512384468,200.23838072978745,0.0026785379002872757,0.01731303542250426,0.001542778416750521,0.017543410838118466,0.01881133943912918,0.0027281500237731453,-0.015416883471291443,-0.004481105404298021,-0.016288580994937775,-0.015390976560889703
health,health,98,1401,6.597673848705914e-05,13.887683013370085,0,NN,2,"{'NN', 'NNP'}",76,2.634715535918256,0.0002016711539869706,0.09518878468185013,200.23838072978745,-0.013090468299559455,-0.004040177123491674,0.0034600573712748727,0.000926696416294374,0.008307631733654492,-0.01401043104847195,0.017373144189856724,0.012032475748922085,-0.0017607232175834108,0.012600311393666616
arrival,arriv,128,1128,8.617369924840377e-05,13.502392857485292,0,NN,3,"{'JJ', 'NN', 'NNP'}",76,2.634715535918256,0.0002530392470677626,0.11943452461598396,200.23838072978745,0.010282849266500313,0.023399334360528698,0.03755570313116962,0.012817372515492736,-0.024935264717719622,0.0002085868536200062,-0.02396342040708215,-0.017926810988355572,-0.013424035493877298,0.0020260042705042406
responsibility,respons,109,1273,7.338229076621884e-05,13.734208532708365,0,NN,1,{'NN'},76,2.634715535918256,0.00025727105679226056,0.12143193880594698,200.23838072978745,0.03599572793410929,-0.010980658486916463,-0.03576166255211251,-0.04163931243315214,-0.007035996315556282,-0.0005489106896549491,-0.0059813294454636795,-0.03457945307430385,0.005699767896369426,0.016221898398673332
explain,explain,96,1434,6.463027443630282e-05,13.917430356764136,0,VB,3,"{'NN', 'VB', 'VBP'}",76,2.634715535918256,0.00015716128956324953,0.07418012867385378,200.23838072978745,0.008819910799164098,-0.02655548478297334,0.00511016777454905,-0.007167454637204788,0.0025129659116520813,0.008849336844863522,-0.00599235702376341,0.0032711417433656867,-0.006405382207945085,-0.01011090231261441
divine,divin,110,1261,7.405552279159698e-05,13.721033143960632,0,NN,5,"{'NNP', 'VBP', 'JJ', 'NN', 'VB'}",76,2.634715535918256,0.0001878019296510595,0.08864251079530008,200.23838072978745,-0.014502623737284615,0.0004777957882628838,0.0161071536583393,-0.011570472504473949,0.06034595673037192,-0.005001264239081635,0.016710630411395033,0.016765753401607006,-0.012838450826346005,0.0022537347254035275
danger,danger,113,1236,7.607521886773145e-05,13.682213895070104,0,NN,2,"{'NN', 'JJR'}",76,2.634715535918256,0.0002016021909742191,0.09515623413983142,200.23838072978745,-0.010255090564446423,0.02527356031793434,0.01855150003554518,0.01119787558225019,-0.02215460769197537,-0.007731642817619246,-0.03470587517844855,-0.04117445261963543,0.008966706491349365,0.0003657391425373874
crowd,crowd,134,1085,9.021309140067269e-05,13.43630366702752,0,NN,5,"{'NNP', 'VBP', 'JJ', 'NN', 'VB'}",76,2.634715535918256,0.00024115543823925633,0.113825366848929,200.23838072978745,-0.009743279624217487,-0.02244532947490975,0.01784100243970299,0.004910919129256754,0.011634938985233819,0.03324148151898423,0.014936235312922489,0.0275075976293805,-0.017169297673371182,0.006709266364390903
arm,arm,121,1173,8.146107507075668e-05,13.583529620210697,0,NN,3,"{'VB', 'NN', 'NNP'}",76,2.634715535918256,0.00017304048330575068,0.08167510812031432,200.23838072978745,-0.027760815915844568,0.004398221884755403,0.02277551694237631,-0.01895254825094029,0.01823003432211314,-0.026945953379283842,-0.009881999616576048,0.012133750841816187,-0.012103611243426213,-0.020162485784245496
heart,heart,953,186,0.0006415901201853812,10.60606045357535,0,NN,2,"{'NN', 'NNP'}",295,0.6780719051126377,0.00045724514089187364,0.21581970650096435,200.03121200822812,-0.061397270243033944,-0.0296043805409051,0.028084050309983583,-0.01997290753054739,0.04538094980623642,-0.04307959885731211,0.010884876073516962,-0.016608163790571916,-0.0030250257845666913,0.007628877840149896
several,sever,747,229,0.0005029043229574814,10.957428424696054,0,JJ,2,"{'JJ', 'NNP'}",296,0.6731896837328915,0.0003499262971780476,0.16516521226803846,199.26414638493588,0.009836293050989556,-0.027260575564945155,-0.003166503960808057,0.005109365899897621,-0.008433028589562143,-0.00545023350786183,-0.028275444999123853,-0.010275351839988484,0.010275268825548849,-0.032196429277777466
spread,spread,106,1307,7.136259469008437e-05,13.774472402922093,0,NN,7,"{'NNP', 'VBP', 'VBD', 'VBN', 'JJ', 'NN', 'VB'}",75,2.6538243588659602,0.00015175865268094032,0.07163008406540383,199.03682691494703,0.0009961090903851286,0.0027135653078125227,0.03790015023408222,0.0066380411996525305,0.012043439642283292,-0.0016099212630424514,0.005828290905449636,-0.004861255958073426,-0.019650174973393532,-0.031598085778167466
pride,pride,109,1273,7.338229076621884e-05,13.734208532708365,0,NN,6,"{'NNP', 'VBP', 'RB', 'IN', 'NN', 'VB'}",75,2.6538243588659602,0.0001823761910012403,0.08608156215258543,199.03682691494703,-0.0005978691280622612,0.017586016664028883,0.004230813122676412,-0.014667588154202018,0.010518097736502531,-0.019085738566215826,-0.0012898097265319115,0.02554729753239467,-0.019084429943281765,-0.030240172934628922
mention,mention,106,1307,7.136259469008437e-05,13.774472402922093,0,VB,3,"{'NN', 'VB', 'VBP'}",75,2.6538243588659602,0.000217266777828209,0.10254991913491464,199.03682691494703,0.015513735855770695,0.0005399080990662028,-0.0013671352455636987,-0.006720074030476023,0.017383534211003613,0.033081603238087565,-0.013050681046613015,0.004434027224591,-0.004779918623075883,0.01514683652704793
victory,victori,139,1052,9.357925152756346e-05,13.383451784761785,0,NN,3,"{'JJ', 'NN', 'NNP'}",75,2.6538243588659602,0.0002178380137627859,0.10281954249603495,199.03682691494703,-0.012246909789419998,-0.03444151941069524,0.05790843187217966,0.004699910963761479,-0.03219364515670504,-0.007467658758033715,0.02219992297254915,0.005819627535353505,-0.022029120430397436,-0.018614510891366925
vain,vain,114,1228,7.674845089310961e-05,13.66950284332055,0,NN,6,"{'NNP', 'VBP', 'RB', 'PDT', 'JJ', 'NN'}",75,2.6538243588659602,0.00018953256373236104,0.08945937008167441,199.03682691494703,0.002657991649379085,0.0211445598872615,0.026651854262019686,0.007823565826733348,0.004045382392215828,-0.00595261599920522,-0.011567322096410818,-0.024341847411545856,-0.03556171377344259,-0.02261929558015143
loss,loss,105,1316,7.068936266470621e-05,13.78814733981917,0,NN,2,"{'NN', 'NNP'}",75,2.6538243588659602,0.00022921701747035948,0.10819043224600967,199.03682691494703,0.009865754574120044,0.033063926606527363,0.026064964733949793,0.012613910886430955,-0.0027808888335820324,-0.009492133091591356,-0.004343561262433552,-0.014007725789969167,-0.03499375886683196,-0.010041515700842553
lie,lie,98,1401,6.597673848705914e-05,13.887683013370085,0,VB,5,"{'NNP', 'VBP', 'JJ', 'NN', 'VB'}",75,2.6538243588659602,0.00018520060075652835,0.08741468355708137,199.03682691494703,-0.017983670364654786,0.006147875321397497,-0.003941528028618719,0.0011351767402851614,-0.0020105358093715957,-0.0007133461315928961,-0.011779061331400083,0.0021301901297643895,-0.0038739106123638553,-0.0018965114524146297
welcome,welcom,103,1336,6.934289861394991e-05,13.815892330302074,0,NN,6,"{'NNP', 'VBP', 'IN', 'JJ', 'NN', 'VB'}",75,2.6538243588659602,0.0001956662303092485,0.09235446070596529,199.03682691494703,0.003601231107572279,-0.0009389114484805571,0.0029347030454724837,0.01741920676447158,0.0340674963746861,0.002625489162808014,-0.0018216713518847023,-0.00872085584600389,-0.005045403317371754,-0.0069462218207223345
audience,audienc,244,594,0.00016426861419226968,12.571655519922405,0,NN,1,{'NN'},75,2.6538243588659602,0.00029589178172442933,0.13966092097393065,199.03682691494703,0.055960577356356414,-0.06948115451441025,-0.0045150846229114455,-0.059482222944953284,0.04501285027174264,0.052794754528306356,-0.044122880428838454,0.005785355298031871,-0.07590921576341315,-0.08713913766389199
study,studi,146,1005,9.829187570521055e-05,13.312568298605274,0,NN,5,"{'NNP', 'VBP', 'FW', 'NN', 'VB'}",75,2.6538243588659602,0.00024985009139568364,0.11792924313876268,199.03682691494703,0.028506171892406826,-0.019910544479993707,-0.023349604096278155,0.014133694021777238,-0.02405235771022317,-0.04040229362821669,0.024004060438780093,0.043389999087297876,-0.008683636518516589,-0.009290396558899235
connection,connect,130,1117,8.752016329916007e-05,13.480025044456838,0,NN,1,{'NN'},74,2.6731896837328915,0.0002242843431831019,0.10586220998242409,197.81603659623397,0.04649543950051839,-0.01842857080474202,-0.017426952705455318,0.014776133493743902,0.0322653121238794,0.01182722130432352,0.004539653454264313,0.023109834132566905,-0.014844456639983914,-0.0250815550287052
singing,sing,163,901,0.00010973682013663918,13.153664703254215,0,NN,4,"{'JJ', 'NN', 'NNP', 'VBG'}",74,2.6731896837328915,0.00026225302898703136,0.1237834296818788,197.81603659623397,-0.044977419155444835,-0.08086525977464334,0.03422173290927103,0.020354911331889297,0.007369710098112627,0.044185364528003736,0.014314509961630953,0.013125593220518686,-0.026044970818646256,-0.044884680583893166
sound,sound,101,1356,6.79964345631936e-05,13.844181374733498,0,NN,7,"{'NNP', 'VBP', 'VBD', 'VBN', 'JJ', 'NN', 'VB'}",74,2.6731896837328915,0.00017655669128664077,0.08333475828729445,197.81603659623397,-0.01784506927236507,0.006914183225642841,0.012313126032638521,-0.017424262502398983,0.03467361867670354,-0.009886945764434784,-0.010958471887327592,0.028462356153592154,-0.02022852596712873,0.002507139538843817
camp,camp,286,527,0.00019254435925815218,12.342521520706903,0,NN,6,"{'NNP', 'VBP', 'VBZ', 'JJ', 'NN', 'VB'}",74,2.6731896837328915,0.0005141081001836956,0.24265902328670436,197.81603659623397,-0.02825797132702705,-0.06253539046174537,0.12215603663373077,0.046286057940618824,-0.20112294958623314,0.047004894277244136,0.015411420792587874,0.2696670651715347,0.236523488605993,0.01461850259040958
continue,continu,101,1356,6.79964345631936e-05,13.844181374733498,0,VB,4,"{'NN', 'VB', 'VBP', 'NNP'}",74,2.6731896837328915,0.00022008544996034586,0.10388033238128325,197.81603659623397,0.0067492480368375515,0.006643213348708775,-0.004191346123699489,-0.015937028017720484,-0.0051287064227810595,0.012702619630623694,-0.0007089545201801144,-0.007176430058323438,-0.005764017179867592,-0.023051049110445646
twentyfive,twentyf,110,1261,7.405552279159698e-05,13.721033143960632,0,JJ,3,"{'JJ', 'CD', 'NN'}",74,2.6731896837328915,0.00022424043035616665,0.10584148312811066,197.81603659623397,0.007599867825626314,-0.020028133099115285,-0.019093759870675978,0.0008134986662214556,-0.018365055469057846,0.017339043499207,-0.017132366112972607,-0.0069464254805273445,-0.01891902679651088,-0.01329300632429275
incident,incid,99,1385,6.664997051243729e-05,13.873036237405682,0,NN,4,"{'JJ', 'NN', 'VBP', 'NNP'}",74,2.6731896837328915,0.00023042638254132085,0.10876125255950345,197.81603659623397,0.000890313230987827,0.015407164917057951,-0.020856466260621022,0.012999305362913115,-0.010002804978660459,0.039506670359442886,0.010127678055285114,0.010312285320461688,0.011045791846323783,-0.02466649246745102
salvation,salvat,152,954,0.00010233126785747948,13.254465344041707,0,NN,4,"{'JJ', 'NN', 'NNP', 'VB'}",74,2.6731896837328915,0.00029846985517002214,0.14087777164025045,197.81603659623397,-0.04938771108898548,-0.09189051959666848,0.047050911194402155,0.014565303614783597,0.009786962240995178,0.05345205049940682,0.05149814309423804,-0.030631413096714022,-0.017075710875814352,-0.021648877745600707
simple,simpl,99,1385,6.664997051243729e-05,13.873036237405682,0,JJ,2,"{'JJ', 'NN'}",74,2.6731896837328915,0.00019623903300884985,0.09262482358017712,197.81603659623397,0.009139250401403804,-0.002112035037382168,0.02362907600198979,-0.007034185204822679,0.04108446837107168,-0.012646799830787547,-0.006635021971927821,0.0058130354466364425,0.00039172397730579,0.002910686408282561
sin,sin,151,960,0.00010165803583210132,13.263988118160214,0,NN,8,"{'NNP', 'VBD', 'RB', 'VBZ', 'NNS', 'JJ', 'NN', 'VB'}",74,2.6731896837328915,0.0003318752392702626,0.15664511293556393,197.81603659623397,-0.056190367980365113,-0.06704231416004454,0.03828499994603533,0.0007616872036117541,0.02291827360396407,0.01748477958909437,0.06868842134830092,-0.07000701666361676,0.036693223435169946,0.02177866530189292
let,let,934,190,0.0006287987117031962,10.63511411777563,0,VB,9,"{'NNP', 'VBP', 'VBD', 'VBN', 'VBZ', 'JJ', 'RBR', 'NN', 'VB'}",298,0.6634745288996796,0.00040248683965608107,0.18997378831767026,197.71540961210454,-0.032798665567591506,-0.019721465932664026,0.01617137543704412,-0.0346502404268443,0.0221008250975584,-0.03675837173240922,-0.007534617927654168,0.005060643519609549,-0.002169190636809618,-0.01591298891796974
nothing,noth,797,219,0.0005365659242263891,10.86395694349482,0,NN,4,"{'JJ', 'NN', 'NNP', 'VBG'}",299,0.6586413751637363,0.0003484409197339069,0.16446411411440406,196.93377117395715,-0.0111361633589831,0.003551757064654857,0.001151127773215497,-0.013624440508865887,0.016848437955456715,0.00237890384800986,-0.013562801921242835,0.01007647579516351,-0.011737930930515249,-0.014689096090248079
right,right,1003,175,0.0006752517214542889,10.532286966873112,0,JJ,8,"{'NNP', 'VBP', 'VBD', 'RB', 'NNS', 'JJ', 'NN', 'VB'}",299,0.6586413751637363,0.00039098285894115844,0.18454390942022678,196.93377117395715,-0.03710091862466422,-0.046761673133903794,0.03489247792866263,-0.02244012799252806,0.013277424498868881,-0.01198947222700953,-0.015571505489765068,0.023244936448523174,0.02230620251198865,-0.018968556617394865
behalf,behalf,115,1214,7.742168291848775e-05,13.656902806540916,0,NN,2,"{'NN', 'NNP'}",73,2.692818490481824,0.000233465099592215,0.11019552700752548,196.57574980517316,0.031775865711965535,0.003119734083077861,0.009318524807770725,0.020702078213917084,0.047788743294052034,0.028675367914718863,-0.010755049035478172,-0.009234422139012788,0.008622532814602703,-0.0012312613204060207
join,join,140,1045,9.425248355294162e-05,13.373109840540327,0,VB,3,"{'NN', 'VB', 'VBP'}",73,2.692818490481824,0.00019949629428176623,0.09416225090099366,196.57574980517316,-0.009104024411125095,-0.025351579564933165,0.03453912596537399,0.00947985492169077,-0.00419868641932317,0.03585481363711551,-0.017546950346246967,0.01857061083229709,-0.014743534427102184,-0.036284337500614286
tired,tire,103,1336,6.934289861394991e-05,13.815892330302074,0,JJ,4,"{'JJ', 'NNP', 'VBD', 'VBN'}",73,2.692818490481824,0.00018259530918779277,0.08618498593663819,196.57574980517316,-0.029091724856666525,-0.0295678355783346,-0.009513679550693068,0.004944168581622078,-0.022375444330288086,-0.016464085337127943,-0.01985968897359029,0.0038702916817445047,0.0007654932297026981,-0.007974394387033847
cross,cross,116,1205,7.809491494386591e-05,13.64441186235772,0,NN,6,"{'NNP', 'VBP', 'IN', 'JJ', 'NN', 'VB'}",73,2.692818490481824,0.00020792837461822166,0.09814219281980062,196.57574980517316,-0.028466081350839702,0.0055913374833771665,1.1524796580468247e-05,0.019066516310708843,0.02168929389088224,0.012996983264849167,-0.0415113796413066,-0.012525992834071017,-0.005764895279128307,0.011012271136122092
benefit,benefit,90,1490,6.05908822840339e-05,14.010539761155618,0,NN,2,"{'VB', 'NN'}",73,2.692818490481824,0.00016989041272579363,0.08018827480657459,196.57574980517316,0.011863041988284804,-0.0037051870303205954,-0.016935968782559062,0.00945950198910028,0.006039997682235065,-0.012119324421864435,0.009618597485823801,0.007018853015237406,-0.01992468920550107,-0.01560483768644398
begin,begin,90,1490,6.05908822840339e-05,14.010539761155618,0,VB,4,"{'NN', 'VB', 'VBP', 'NNP'}",73,2.692818490481824,0.0001654146352534008,0.07807570783960519,196.57574980517316,0.008834409839255292,-0.015088594170596327,-0.013192983775709986,-0.005623244221635499,-0.001929720051696774,-0.022187426979154084,-0.0021643166682639315,0.010971157566503378,-0.005259398827118438,-0.012999909191297272
post,post,122,1168,8.213430709613484e-05,13.571655519922405,0,NN,3,"{'VB', 'NN', 'NNP'}",73,2.692818490481824,0.00022828266971520954,0.1077494201055789,196.57574980517316,0.0026567746816679653,0.0252157498415964,0.03969921905500646,-0.013453367240225713,-0.019699001993291596,-0.0030416057976964416,0.022126332940907763,0.05246550499865986,-0.006226476152980943,-0.002033447250148452
yard,yard,111,1250,7.472875481697514e-05,13.707976991135187,0,NN,4,"{'VB', 'NN', 'NNP', 'RB'}",73,2.692818490481824,0.0002737072334704561,0.12918981419805528,196.57574980517316,-0.04134453174951294,0.010081053070604008,-0.02152506395534346,-0.001373266865046687,-0.027527254026189375,-0.020537724991434997,-0.026344958043931357,0.01838699387078919,0.033313018047111904,0.006148130051354393
kind,kind,783,226,0.0005271406758710949,10.889524360194251,0,NN,3,"{'NN', 'NNP', 'VBN'}",301,0.6490233726021393,0.00034416986140135467,0.1624481745814394,195.3560351532439,-0.01893923629007423,-0.01510753864036683,0.005619738130727613,0.000696716863905227,0.017049564858516095,-0.03346954568494597,-0.023896026941528637,0.0033274998182596252,0.012918533959482472,-0.005203293482431829
reward,reward,92,1469,6.19373463347902e-05,13.97883090142828,0,NN,5,"{'VBD', 'RB', 'JJ', 'NN', 'VB'}",72,2.712718047919529,0.00019201697457709523,0.09063201200038895,195.3156994502061,-0.0015836118461904107,0.009291967808221085,0.00344408662228403,0.0006445068857262983,-0.008056983633945284,0.002133918888780588,0.0016762750893928582,0.0046494861182792445,-0.008501821532931407,0.0020091699661418235
private,privat,90,1490,6.05908822840339e-05,14.010539761155618,0,JJ,2,"{'JJ', 'NNP'}",72,2.712718047919529,0.00016435002268417516,0.07757321070693067,195.3156994502061,0.014218244813479046,0.010528512634048408,0.012318060767675198,0.0037203405739944886,0.00850572163254947,-0.03028132911434497,-0.006869313509999888,0.013001913525162294,-0.007761039979859502,0.0008138999063376745
corner,corner,111,1250,7.472875481697514e-05,13.707976991135187,0,NN,3,"{'JJ', 'NN', 'NNP'}",72,2.712718047919529,0.00018703468412332948,0.08828037090621152,195.3156994502061,-0.03489260162232487,-0.026806792639545465,0.012467688621962196,-0.0068807940433549975,-0.007983562100997467,-0.0192176247848857,-0.010440986465406064,0.023151286697349373,0.007750551919985971,-0.011283547191112974
example,exampl,107,1295,7.203582671546252e-05,13.760925871084146,0,NN,1,{'NN'},72,2.712718047919529,0.0001489946773400547,0.07032548770450582,195.3156994502061,0.0250691577365965,-0.008041488907288704,-0.002957558502970239,-0.01829014028093055,0.01442369071210719,-0.014809033496174753,-0.012498016574980257,0.012886903465649384,-0.007855603461177864,-0.02357406307575787
burden,burden,97,1416,6.530350646168098e-05,13.902480015298165,0,NN,2,"{'VB', 'NN'}",72,2.712718047919529,0.0001849884284462601,0.08731453822663476,195.3156994502061,-0.011814169988884217,-0.014121929297901018,0.011185137411138503,-0.019750497968862434,0.02555899126899693,-0.018810037457497816,0.003040816302542338,-0.005538655710474007,-0.005289465274661589,0.007952506400334645
humanity,human,100,1373,6.732320253781544e-05,13.858536667710567,0,NN,2,"{'NN', 'NNP'}",72,2.712718047919529,0.00019274425225703808,0.09097528706532197,195.3156994502061,0.00889725603855329,0.02054451588652381,0.020454202467826577,-0.022531044626977054,0.043274485234345295,-0.021958664593757168,2.183300736842442e-05,0.005087689488714866,-0.007196441646413285,0.014816671335535811
supper,supper,124,1155,8.348077114689116e-05,13.548196547098417,0,NN,6,"{'NNP', 'VBN', 'JJ', 'NN', 'VB', 'JJR'}",72,2.712718047919529,0.00022310499350819586,0.10530555693586845,195.3156994502061,-0.035305821923604715,-0.001472804556890205,-0.02231482185220732,0.0027103756868350746,-0.029272333390465165,0.0010383159383387144,-0.05515616777214727,0.03651012744836044,0.007108891488395434,-0.02778136123042429
evil,evil,116,1205,7.809491494386591e-05,13.64441186235772,0,JJ,7,"{'NNP', 'RB', 'NNS', 'VBZ', 'JJ', 'NN', 'VB'}",72,2.712718047919529,0.00024188522475776248,0.1141698260856639,195.3156994502061,0.006961012732695133,0.018776930010068135,0.027472831019323397,-0.007180004312009035,0.024145560880824764,-0.0077294568092443755,0.016950321442854053,-0.008768133218798407,-0.005778319837804024,-0.0020508812889806455
wonderful,wonder,147,996,9.89651077305887e-05,13.302720512648929,0,JJ,2,"{'JJ', 'NN'}",72,2.712718047919529,0.0002021231422794381,0.09540212315589479,195.3156994502061,-0.044184340430684164,-0.06306940412514633,0.030835401491739516,0.008143362946909812,-0.010916354264344754,-0.01568153756592164,-0.04111751288385003,-0.01620885260019448,0.019733784826671773,-0.032578128675694346
control,control,95,1443,6.395704241092466e-05,13.932537249154345,0,NN,3,"{'VB', 'NN', 'VBP'}",72,2.712718047919529,0.00020176086371284562,0.09523112767246314,195.3156994502061,0.01809177979248344,0.0022257806415085595,-0.003926110748446368,0.00537227861112916,0.004123779778946899,-0.005966692509913388,-0.009736153100579499,-0.004822861184839624,0.008174207889627765,0.0012477695781193
hence,henc,166,884,0.00011175651621277364,13.127353426138367,0,NN,4,"{'VB', 'NN', 'NNP', 'RB'}",72,2.712718047919529,0.000254427656066939,0.12008985366359522,195.3156994502061,0.015138888166263699,-0.01485969891464614,0.010547473992052744,0.03686959718532251,0.03188991948040073,0.08754682696480443,0.03128926832055012,0.04675668407287443,-0.07553276798817866,0.0004207528726136791
comfortable,comfort,102,1344,6.866966658857175e-05,13.829967515513797,0,JJ,1,{'JJ'},72,2.712718047919529,0.0001584750896150608,0.0748002422983087,195.3156994502061,-0.011276664405005351,-0.017176353107907074,0.0030930069555331822,0.022369917800109357,0.0092659197044045,-0.017024092507923135,-0.039935911739751716,-0.0044965498031164204,-0.004872725225335932,-0.021184114740318123
training,train,126,1141,8.482723519764746e-05,13.525112933985376,0,NN,3,"{'NN', 'NNP', 'VBG'}",72,2.712718047919529,0.00024012899305850364,0.11334088472361371,195.3156994502061,0.04321077096276936,-0.01947232708712661,-0.038847627854642165,-0.0007299696710832489,-0.00018106373505377422,-0.03875366128914613,0.009675111965164558,0.022255658511127575,-0.005896077558687266,-0.029309830307647125
powerful,power,107,1295,7.203582671546252e-05,13.760925871084146,0,JJ,1,{'JJ'},72,2.712718047919529,0.00016979112115590096,0.08014140918558525,195.3156994502061,0.008888216807417651,0.014886866046855313,0.039618679972393295,0.008934157602739889,0.01408202003629569,0.0077562706881574225,0.019983075653769545,-0.0063890858039452126,-0.0221488240526396,-0.02832246022659352
teaching,teach,125,1149,8.41540031722693e-05,13.536608572823205,0,NN,4,"{'JJ', 'NN', 'NNP', 'VBG'}",71,2.7328959298571593,0.0002552685397971802,0.12048675078426906,194.03561101985832,0.03307847847893456,-0.04253048252699393,-0.044946548246841585,-0.008591527264075843,-0.007936123668512748,-0.05142427501076283,0.010560886962974119,0.0007025021585628597,0.00032618737616409724,-0.016287797009917934
move,move,102,1344,6.866966658857175e-05,13.829967515513797,0,VB,4,"{'NN', 'VB', 'VBP', 'NNP'}",71,2.7328959298571593,0.0001892573909768908,0.08932948854109246,194.03561101985832,-0.01820880431994339,-0.01363609996234804,-0.007631106872362796,-0.001266126421527459,-0.01120794730991638,-0.023819174048734352,-0.0009164303871114432,-0.011713184331626781,0.00019798359586657626,0.002687141294288408
note,note,83,1612,5.587825810638682e-05,14.127353426138367,0,NN,5,"{'NNP', 'VBP', 'JJ', 'NN', 'VB'}",71,2.7328959298571593,0.0001747766107300398,0.08249456026457878,194.03561101985832,0.005840818829281031,-0.0024717462275119107,-0.012472030608140004,0.01726911786567626,0.009068406468777029,-0.0028377327653345704,-0.009648642364187018,0.009993436469169191,-0.012270121361033918,-0.00836973247346478
treatment,treatment,159,915,0.00010704389203512655,13.189509902200937,0,NN,2,"{'NN', 'NNP'}",71,2.7328959298571593,0.0002417646923933795,0.11411293480967512,194.03561101985832,0.01267429494932807,0.019213000367932342,0.003596837659658141,-0.028084556105025027,-0.01138111323169571,0.023857881896372522,-0.009133307066606882,0.06442152958628032,0.04942525627493433,-0.030650885569569606
green,green,119,1190,8.011461102000038e-05,13.60757509417735,0,JJ,4,"{'JJ', 'NN', 'NNP', 'VB'}",71,2.7328959298571593,0.0003068921893374853,0.14485311336729306,194.03561101985832,-0.020322321195615764,-0.015634417367617816,0.009367102415177872,-0.005676132200202061,0.008196744557490128,0.019688976658432472,-0.0018915258654881692,-0.015647496811873586,-0.009224151518506266,0.037837127488568684
residence,resid,98,1401,6.597673848705914e-05,13.887683013370085,0,NN,2,"{'NN', 'NNP'}",71,2.7328959298571593,0.0001871430104948685,0.08833150095357793,194.03561101985832,0.014069618814528785,0.005064396613171769,0.00880350819219935,0.01716107813242931,0.03345834137099386,-0.003458954934487222,-0.01697731991495187,-0.00030285977311754627,0.00909424445232025,0.005704798549185329
mile,mile,103,1336,6.934289861394991e-05,13.815892330302074,0,NN,5,"{'NNP', 'RB', 'JJ', 'NN', 'VB'}",71,2.7328959298571593,0.00020796152295007685,0.09815783883243627,194.03561101985832,-0.026664169316600896,-0.0004676831307998932,-0.025260922009899836,0.017071552424367035,-0.0281224536141696,0.005989592942364335,-0.028838460452679505,-0.02025289411314941,0.017779968111290772,-0.015065559418494098
eleven,eleven,112,1244,7.54019868423533e-05,13.695037935427688,0,JJ,7,"{'NNP', 'FW', 'VBN', 'RB', 'JJ', 'NN', 'VB'}",71,2.7328959298571593,0.00019313877535256794,0.09116150196641207,194.03561101985832,-0.012415396134312133,-0.0153714966483139,0.0034503511576723777,0.022683274098384203,-0.016340006086185636,0.020330583480542005,-0.03427572110438149,-0.014605192674888058,-0.011165246864815102,-0.003644027667295291
spot,spot,107,1295,7.203582671546252e-05,13.760925871084146,0,NN,2,"{'NN', 'NNP'}",70,2.7533600324168748,0.00021933489166332953,0.10352606886509154,192.73520226918123,-0.013715889776095372,0.019127304952964094,-0.0005396493895559871,0.02066945601791529,0.011582128269633254,-0.030534075192847152,-0.005007068223143366,-0.017473677212668022,-0.009860898657305089,0.012027256989934234
happiness,happi,108,1287,7.270905874084068e-05,13.747505355321824,0,NN,4,"{'JJ', 'NN', 'NNP', 'VB'}",70,2.7533600324168748,0.00019258476209298362,0.09090000770788827,192.73520226918123,0.0017654874815689582,0.014433096005761792,0.02791299543938516,-0.006853379065368876,0.005653098328362996,-0.02202879674306917,-0.022424098410373714,-0.006562347548616632,-0.012527352085163023,0.0006152824003437482
invitation,invit,132,1102,8.886662734991639e-05,13.45799873812684,0,NN,1,{'NN'},70,2.7533600324168748,0.0002023380454410225,0.09550355744816262,192.73520226918123,0.03405450558096831,-0.025594729299710187,0.00522525420276925,0.006599186529747463,0.035686074982740054,0.003260499678470023,-0.033308550367244574,8.101950285498956e-05,0.008115855569154345,-0.05425198424472937
dress,dress,113,1236,7.607521886773145e-05,13.682213895070104,0,NN,3,"{'VB', 'NN', 'NNP'}",70,2.7533600324168748,0.00021410639341518624,0.1010582176919679,192.73520226918123,-0.02952523000767582,-0.0020146747901606536,-0.0009894953533223722,-0.011559838883254063,0.00025075672991349627,-0.01979436047396547,-0.00588398775877791,0.049356338806151645,0.007516765165077831,-0.009784885751181775
impression,impress,100,1373,6.732320253781544e-05,13.858536667710567,0,NN,3,"{'JJ', 'NN', 'NNP'}",70,2.7533600324168748,0.00020277754280764596,0.0957110002052089,192.73520226918123,0.00979404400652135,0.0002849200771234363,-0.006694696702137789,0.0003001002701206904,0.009808233823075043,-0.007331869179578026,-0.015094855354626138,0.00420256160417878,0.0020384094090253923,0.0008591847081630918
importance,import,90,1490,6.05908822840339e-05,14.010539761155618,0,NN,1,{'NN'},70,2.7533600324168748,0.00018274732870770158,0.08625673915003515,192.73520226918123,0.02028905312650411,0.01161043082333017,0.0043316347810093605,0.01054894740917222,0.0029228230144853267,0.018213445963121074,-0.021562659168578014,-3.817980953261714e-06,-0.020626313629343702,-0.0004393654101209329
