term_str,doc_count,T00,T01,T02,T03,T04,T05,T06,T07,T08,T09,T10,T11,T12,T13,T14,T15,T16,T17,T18,T19
liberty,121,0.229094668657789,1.2585798082018398,50.260621849913804,0.05000000012813447,4.115382255322132,2.679691420094178,0.05000000011287647,1.4298463764443723,17.8728389399049,41.58653844856064,37.77585513038519,1.2105870603483915,80.73336318308627,1.85411842828745,8.079512013386626,1.4037813848558782,0.05000000038223789,16.77621368149222,7.53397534928758,0.050000001097633355
library,16,8.28640625737767,0.05,0.05000000008411451,0.05000000261441766,0.0500000004106873,0.05,0.05,4.544958656438989,0.05000000019805753,0.05000000063404208,1.9723053685360068,0.050000003766368456,0.9819028541362602,0.05000000124968389,1.7952675228993467,0.050000001588588354,0.0500000006213202,0.05000000060336298,3.7191593134123533,0.050000015379863726
license,8,2.2446134843589873,0.05,0.050000001908749314,1.0499999996168554,4.85538651318998,0.05000000182215183,0.05,0.05000000012845916,0.05000000004751894,0.05000000010403215,0.050000000258177454,0.05,2.0499999961947735,0.050000000065347855,0.050000001847200444,0.05,0.05,0.05000000021915719,0.0500000002150348,0.05
lie,32,0.05000000039330158,0.05000000036919354,0.050000000994248624,0.05,0.05000000032186283,0.05000000078307577,0.050000000028971155,5.265636706488773,10.344473944061091,0.05000000082005182,13.768507083681822,0.050000001408963456,0.05000000224178006,0.05000000066448167,0.05,0.050000000083629884,1.6698853641855769,6.201496892528027,0.05000000084600214,0.05000000005673616
lies,10,0.050000000924661274,0.05,0.050000005348306925,0.05,0.0500000012176194,0.05040628441141566,0.05,0.05000000038039125,1.1764268504300863,0.0500000036367599,6.229922061122321,0.05000000064765672,3.7432447872920487,0.05,0.05,0.05,0.05,0.050000000948239545,0.050000003578800085,0.05
lieutenant,12,0.05000000009275688,0.050000000063380345,0.0500000017559967,0.05,0.05,0.05,0.050000000156775054,23.27240582330134,0.05000000001134444,0.0500000000779835,0.05000000009538771,0.050000000635304256,6.827594171851173,0.050000000181626404,0.05000000161728899,0.05,0.05,0.050000000050371446,0.05000000009638217,0.05
life,369,192.47410019843363,30.689325414367488,9.400722454742267,3.2318227411295193,70.69184168823546,39.19365462735062,11.969527671946494,107.05730620023812,145.35098870991933,43.97073075795673,270.18593800416204,8.380358272131181,71.16940971667022,79.9467536248373,7.277239601918434,6.637833333391529,18.385790001507964,75.81699248443385,134.28625863136693,12.883405865210394
lifetime,8,0.0500000011772241,0.050000000208147266,0.050000001263106615,0.05,0.05000000067327375,0.05000000010388208,0.05,0.0500000003270791,1.0746942801112642,0.05451233211047441,0.050000002217497806,0.05,0.05,0.05000000038263358,0.05,2.0499999968400835,0.05,0.050000000330518816,2.0311654930885603,3.0396278911240984
lifework,9,2.7328417344961338,0.05000000111950704,0.05,0.05,0.05000000017032202,0.05000000000773383,0.05,0.050000000011004034,0.7904341080164643,0.050000000112450316,0.05000000017273061,0.05,0.050000000155937245,0.05000000238617976,0.05,0.05,0.05,0.05000000019240178,6.626724153130902,0.05
light,141,7.193574642363479,0.05000000265079429,0.05000000094269257,0.05000000058508807,3.8370657045446284,0.05000000117831015,0.050000000505332785,9.453778035908044,76.7745415573063,3.9631321640619497,56.41413250296494,0.05000000069188727,17.63541607975794,11.701779911814064,0.05000000075276206,2.1879780372044926,0.6180931930504605,38.45756642272079,21.91739993890604,2.495541802039315
lights,32,5.7127881190181995,0.05000000078726154,0.0500000006242246,1.0790583531176827,4.932521179829885,0.05000000028625223,0.05,3.5527544737174375,9.041428021383018,0.050000001031160514,0.050000000989699006,0.05000000214166801,8.589219886110842,0.05301575722342487,0.05,0.05000000023011653,0.050000001258143405,3.3474121346909413,7.141802067511225,0.05
likeness,6,0.05000000040135254,0.05,0.050000000196433275,0.05,0.050000000272589926,0.050000000093684265,0.05,1.1946337771363669,0.05,6.905366219116786,0.05000000035947445,0.05000000006005841,0.05000000018297391,0.05000000010408662,0.05,0.05,0.05000000045488182,0.05000000058724437,0.050000000708974826,0.05000000030669794
limb,16,0.05000000276669912,0.050000000237745514,0.05,0.05,0.05000000008474108,0.05,3.275827664220973,0.05000000205281166,0.05000000097206182,0.05000000024665762,12.909826813331094,1.4506458056532778,0.050000000412510494,0.05000000096455556,0.05,0.05,0.05000000039385577,0.05000000158733952,3.563699707028053,0.05
limbs,23,1.0931083613101302,0.05000000012669016,0.05000000002022288,0.05,0.05000000019985546,0.050000000282846145,0.05000000045360654,1.1015234118477908,7.549709160088583,0.05000000078324647,12.49501215578129,0.05000000222059663,5.01064676214162,0.05000000162391979,0.05,0.05,0.05,0.05000014243317207,0.050000000639571274,0.05
limit,13,1.6070858223442066,0.05000000040420818,3.0102867532014335,0.05,0.05000000024135282,2.907480899679892,0.05000000037364277,2.0655120638422497,0.05000000032104998,0.0500000022071654,0.05,1.0499999999860035,0.050000000336352976,0.7885935171032696,0.9195197454593653,0.05,0.050000000681240324,1.0515211924721388,0.05000000130405407,0.05
limits,21,1.3448602184337282,0.050000000070889256,1.3565901064935169,0.05,0.050000000325020014,0.0500000019185608,0.050000000126372124,5.268935873681311,0.05000000027650057,0.050000001095202924,4.581771619089535,0.051858148715534874,0.7360325723009621,0.050000000406301905,0.05000000007555838,0.05,0.05000000029066933,4.8645826972224535,5.195368757912382,0.05000000151578602
line,126,28.631537150744993,7.198787290174136,0.05000000108491864,0.050000000104399527,15.257519596580083,8.03578924229378,0.05000000006332141,30.316173426688866,30.312816659442642,1.4306884789212124,5.899603203174245,1.284220766136162,18.918156532567444,3.1095486470899045,3.39662277801584,3.7932947478516277,0.050000002491372146,34.89338503901371,26.82121675298705,3.5006396845219903
linen,12,2.6617631638623656,0.05,0.05,1.0500000001552334,2.0499999999901792,1.425826260654652,0.05,0.050000000049093066,0.05000000014874544,0.050000000129138245,5.026353605330793,0.05000000058157164,0.05000000674409757,0.08605696179590064,0.05,0.05,0.05,0.05000000004768734,0.0500000004613248,0.05
lines,59,9.080244885457418,9.13839876375892,0.05000000272838528,0.050000000020712296,0.05000000051526773,7.805251866687509,0.050000000320754724,1.2064835469744692,3.637842153086591,0.05000000034467932,5.597302812151454,2.0798498442710174,2.6936863421445985,1.816569415766406,1.867148771232295,0.0500000000606534,3.153747540467909,6.481797046954846,16.091677006166744,0.05000000083560283
lion,12,0.05000000038784647,0.05000000225589605,0.05000000118687003,0.05000000028420542,3.43473470133726,0.050000000070209986,0.050000000237085306,0.686273954535139,0.05000000001269964,0.05000000053517306,4.3536505232560945,0.05000000266373896,4.72534081176854,0.05000000005163431,0.05,0.05000000061430803,0.05,0.05000000033193362,0.050000000438613426,0.05
lions,11,0.05000000026070448,0.05,0.05,0.05,0.05000000033015662,0.0500000002074689,0.050000000778968025,0.05000000004994754,4.971255133001917,0.050000000867365384,0.05000000219093135,0.05000000298607006,6.739579645932437,0.0500000002354138,0.05,0.050000000328985175,0.0500000016526134,0.4391652103256569,0.05000000055130072,0.050000000259285825
lip,13,0.05,0.05,0.05000000029438443,0.05,0.05000000012303356,0.05,0.05,0.05000000016512118,1.1308268941509692,0.05000000193268129,15.969173100966447,1.0499999999989227,0.05000000014137766,0.0500000000166201,0.05,0.0500000002248697,0.05000000079849216,0.050000000038930174,0.05000000112042547,0.05
lips,61,5.590633565964321,0.05000000303739218,0.050000001096775895,0.18890127015099423,0.050000000227226456,0.05000000025660639,0.05000000069743832,1.28597566679175,3.017718470743227,4.101136797987116,55.9346458974861,0.05416535690852999,8.294365819856683,1.121334656251267,0.050000001235437,0.050000000041719936,0.05000000081333933,0.05000000021046616,13.911122490167282,0.050000000029648196
liquor,16,2.0901647763969784,0.05,0.05,0.050000005716609695,0.05,0.05000000313254452,0.05000000164947631,0.050000000365175594,0.05000000030663855,1.054723204422813,3.0692038557514367,2.4537231966551096,0.05000000014773494,6.069224842811302,0.05000000032359952,0.05,0.05,9.562960110923031,0.05000000135808852,0.05
list,28,0.40907314419028606,0.05000000008060303,0.05,0.05,0.050000000288201896,0.05000000034379025,0.050000000606491096,12.568338546022046,0.05000000057998828,0.05000000009148359,0.05000000038173392,0.05000000104946416,0.24848005256847472,1.2617837068476354,0.05000000000606818,0.05,0.05000000001624828,4.690962906726317,19.12136164016208,0.05
literature,11,2.2477067374874955,0.05000000159871196,0.05,0.05,0.050000000383445896,0.05000000010163586,0.05000000007533352,0.05000000139391129,0.05000000041840724,0.05000000011668359,0.050000000538314666,0.05,0.05000000289835144,0.05000000115606315,0.05,1.1690117643166267,0.05000000003436988,1.0966419519557138,9.686639537481668,0.05
livelihood,12,7.388175472637373,0.050002454008383615,0.05000000456014845,0.05,0.05000000020312329,0.05000000099228233,0.050000001664686454,0.050000001317334605,0.05000000020501049,0.050000004125575086,1.9542867049714974,0.05000000122359557,0.05000000082307309,0.050000000375064045,0.05,0.05,0.050000000049206905,2.206954752972173,2.6505805995933645,0.05000000022753091
livery,7,3.403392268241982,0.05000000080641621,0.05,0.05,0.05000000218801198,1.037701641555783,0.05,2.892125474689869,0.05000000023314989,0.05000000200534998,1.177076753320774,0.050000000362192355,0.050000000547723814,0.050230084750628956,0.05,0.05,0.05,0.05000000036796611,0.7394737708818454,0.05
lives,89,11.082386583157595,2.038989224300293,4.661560723326236,1.8284321448798722,7.305674759283329,0.05000000149848083,0.050000000490436014,2.373492164996434,0.47398758838365196,1.6497411502669588,23.000291483229496,2.550233478836427,8.895760784592118,10.440495608083092,0.050000000279620434,0.0500000001936722,1.1242158783761071,19.07538892162562,17.554389549510308,3.7449599546362116
living,96,15.183146846481407,0.05000000024655503,0.050000001129849564,2.85876963642633,7.377594615941487,0.05000000074724645,1.157649268385293,1.2912363322179088,8.532479462641351,8.73059824566281,19.69857748963693,0.05000000116403911,1.862761669971966,14.868038290827302,0.05000000018187429,0.050000000641302014,24.84216808622344,12.223781600365935,36.023198449775755,0.05000000127983029
lo,6,0.05000000002604823,0.05000000015530623,0.05,0.050000071743977414,0.05000000109765179,0.05,0.05000000479536771,2.2113617221265343,4.891787076809917,0.05000000321249944,0.05000000491095951,0.05,0.05,0.05,0.05,0.05,0.05000000129878366,1.046851113353244,0.05000000039572787,0.05
load,32,0.050000000506364106,2.11133996606557,0.05000000021638361,0.05,0.050000000289941574,0.05000000008199249,2.1395898117698513,0.05000000005454492,3.9478052500720238,0.5773428227244338,0.05000000037522964,3.767929128603411,2.7909693056654836,4.28956205753376,0.05,0.05,0.05000000130640079,9.317955670052026,7.507505983787696,0.05000000085853048
loaf,7,0.05,0.05,0.05,0.05,0.05000000019488697,0.05,0.05,0.05,0.05000000267078391,0.050000000104868006,2.2228108417428314,0.05,0.05,0.05000000007197587,0.05,0.050000001010399725,0.05,5.877189154128274,0.05000000004844903,0.05
loan,12,7.27268505180811,0.05,0.05,0.05,0.05000000011460064,0.05000000043473726,0.05,0.05,0.05000000140139635,0.050000001117414324,2.604216070877358,0.0500000005334497,0.054770512999069036,0.0500000002792751,0.05,0.05,0.05,6.268328360036252,0.05000000036497032,0.05
locality,20,0.05000000058615149,0.050000001528690205,0.05000000149658139,0.05,0.050000000538560456,0.05000000081962281,0.8667531790320825,0.09555021311792788,0.050000000827943425,0.05000000048868361,0.05000000052179997,0.9910698105761487,3.6163592456356284,1.712104888573702,0.05,0.05,0.05000000032852205,4.596270783815499,9.471891872070861,0.05
location,15,10.731080724694431,0.05,0.05,0.05,0.05000000011550484,0.05,0.05,0.05,0.05000000000828203,0.050000000269674626,0.050000000932079805,0.05000000354928053,0.05000000045278194,5.069575994267899,0.05,0.05000000016944071,1.3493432743709821,0.050000000687018806,0.05000000045820676,0.05
lockup,5,0.05,0.05,0.05,0.05,0.05,0.05,0.0500000003437104,0.05,0.050000000017420616,0.05,9.049999999605797,0.05,0.05,0.05,0.05,0.05,0.05,0.05000000002545268,0.05,0.05
lodging,11,2.7169965524441926,0.05000000026612546,0.05000000017122661,0.05,0.05000000024220609,0.05000000128145619,0.05,0.5470546473398846,0.05000000009772938,0.05000000449237015,2.0785657087657454,0.05000000887130308,1.9951235972635881,0.05000000154921282,0.050000000651719285,0.05,0.05000000044777453,5.9122594745950865,0.05000000146524727,0.05
lodgings,8,0.05000000014511672,0.05,0.05,0.05,0.05000000002739973,0.050000000217458714,0.05,0.05,11.304682768036177,0.05000000017979075,0.05000000016857151,0.050000000360073946,0.050000001301839826,1.7953172271327056,0.05,0.050000000709298754,0.05000000020135762,0.05000000089013977,0.050000000607736635,0.05
log,28,0.050000001631853135,0.05,0.05000000001909539,0.05,0.05000000025413314,0.05000000979758105,3.7758069214045205,1.0574923408589332,0.05000000070135292,0.05000000033519234,1.9591458998835738,0.05000000136010704,0.0500000000803322,20.383780272850387,0.05,0.05,0.05,14.858449489319907,2.2653250221193,0.050000039325596046
logic,8,0.05000000054674582,0.05,0.05000000010875102,0.05,0.05,0.05,0.05,0.050000000012486834,0.05000000072246111,0.05000000030668113,1.1703092702604907,0.05,1.0140980751843014,0.0512942336778433,0.9352121124728068,0.05,0.05,0.05000000013752949,5.079086306308494,0.05000000022628116
logs,12,1.2392239410232346,0.050000000349206285,0.05,0.05,0.05000000003483465,0.05000000103528587,0.05000000058443452,0.050000000616769416,0.05000000022104541,0.05000000079252239,0.050000000726833554,0.05000000573489173,0.05000000009668304,0.050000001149989606,0.05,0.050039760162926814,0.05,8.589823292127486,2.320912995305361,0.05
longing,11,0.050000000045703825,0.05,0.05,0.05,0.050000000600292256,0.05,0.05,1.194797316897232,0.050000004349033615,2.188796728074053,3.1703159240450676,0.9450551882420861,0.05000000098642815,3.7510348347810645,0.0500000001019863,0.05000000035566532,0.05000000002837664,0.05000000039566162,0.0500000010474725,0.05
look,91,2.2300137971843412,0.05000000006687032,0.05000000396131372,0.05000000024706769,2.627595028827348,0.050000001113355015,0.050000000225714436,3.767606636526416,19.824070935968415,0.05000000091670015,77.89152025766273,2.2464624720818978,1.7442807627412622,0.050000000933831244,0.0500000000702613,5.5075582781425965,0.05000000056429814,14.98577381982976,0.050000000915181045,2.675118001969162
looks,21,0.05000000331422985,0.05000000039726239,1.5889883590793794,0.05,0.05000000046955899,0.050000000186631775,0.050000000608363036,0.05000000001280193,1.6217147593286818,0.05000000027240937,8.002639015766146,0.05000000078297698,3.743303923009713,0.05000000046333022,0.05,0.05000000011345576,0.05000002746276075,8.293353907241798,0.05000000090219346,0.05000000053820554
lordship,7,0.050000000216755595,0.05000000001775557,0.05000000016073307,0.05,0.05000000002840969,0.05,0.05,0.05000000022354903,3.18999441884526,9.91000557758039,0.05000000004318108,0.05000000014400675,0.050000000107327636,0.050000001346784256,0.05,0.05,0.050000000210654566,0.050000000088191644,0.05000000082477101,0.0500000001451042
loss,74,5.58014147760571,5.747755687596863,13.179738377266409,0.05000000008250849,7.473344142597679,0.050000000278324686,0.05000000022947976,3.1278025680914125,0.05000000133474024,0.27316016713240343,19.703611726595064,2.268834566438182,19.93376303676476,0.0500000006260713,0.05000037667404992,5.84777863357322,0.050000004748031714,6.791184207305142,11.773178178600496,1.9497068464060199
lost,11,0.05000000022203389,0.05000000021370374,0.05,2.6281597043081675,1.8994976622929305,0.050000000056501286,0.05,0.05000000002030656,0.05000000118446147,0.050000000090391704,0.05000000032068595,0.05,1.0585733696672701,0.05,0.05000000024652485,0.0500000000692202,4.050000000561986,3.6137692599319817,0.05000000078327311,0.05
lot,87,15.19299722009783,0.050000000492509654,0.05000000113333063,1.0500000002561718,3.4960658348647313,0.05000000152358546,1.3410891549836175,5.020175546702791,10.518533456223658,0.05000000111368407,23.987978484168963,5.957553942685937,15.738389006443242,0.12537829475077733,0.05,0.5547773173223636,0.050000001076368025,37.094624434447034,14.57243730155743,0.05000000010511787
lots,22,5.465895227272678,0.0500000000758656,0.0500000000570108,0.05,3.820297755298544,0.05000000019172156,0.05,0.05000000007848425,0.0500000022461783,0.05000000057240715,0.05000000044773489,2.6232325354986674,0.05000000028266052,0.050000000059319614,0.05,0.05,0.050000000471735126,13.85886323155097,0.42044042870280446,1.1112708171557466
loud,14,0.05000000013058801,2.0500000000086605,0.05,0.05,0.0500000000854474,0.05,0.05000000078137275,2.1151446947740005,0.0500000020602375,0.05000000060749478,9.666074417370835,0.050000000024576885,0.050000002964013184,0.050000000093834505,0.050000000122437674,0.05000000003979967,0.05,2.3687808807361646,0.05000000016004256,0.05
louverture,8,0.05,0.05,2.3517816642619715,0.05,0.05000000000232931,0.05,0.05000000002419811,0.05000000000973491,0.05,0.05,0.050000000070684496,0.05,6.175927518140446,0.05,8.62229081745871,0.05,0.05,0.05,0.05000000002514303,0.05
love,157,12.052995252689959,14.882592350941911,11.543487496033256,5.932348212341775,0.0646594083703837,4.221128752472537,0.05107984681872888,0.05000000064565571,155.11805810810216,8.43238582935234,70.51352460421758,0.05000000068094567,7.616920959710401,0.06591212639074553,1.5146489391438709,2.3386384681356778,27.42470121064585,9.564543010152475,16.512375422119504,0.05000000098738871
lover,12,0.05000000059456449,2.018271829267988,0.05000000010181331,0.05000000065224363,0.050000001573184474,0.05,0.05,2.2286226220895013,0.05000000008715179,0.05000000322265269,8.477737647386745,0.05000000015323968,0.4753678878586147,0.05000000097863385,0.05000000028158454,0.05,0.05000000004167505,0.05000000365339441,0.05000000199744437,0.05
lovers,11,0.05000000009955208,0.05,0.05000000177441923,0.05,6.6722441653238045,0.05000000057826421,0.05,0.05000000002303246,0.05000000023512925,0.050000001025292,2.7212228086641956,0.05000000035748083,2.7547270228140137,0.05,0.05,0.05,0.05000000105954035,0.050000000384518774,0.05180599762853036,0.05
loving,16,0.05000000008689751,0.05000000002793859,0.050000008962641326,0.05,0.050000000128877946,0.05000000023423585,0.05000000031612941,0.05,12.614873756653123,0.05000000035901984,3.48512622875388,0.05000000009688306,0.05000000206169587,0.05000000060373341,0.05,0.05,0.05000000072945068,0.05000000084189494,0.05000000010660143,0.05
lowly,6,0.05000000086530986,0.05,0.05,0.05,0.05,0.050000000155390786,0.05,0.05,0.050000000049948076,0.05,7.049999992056464,0.05,0.0500000039495922,0.05,0.05,1.0500000001080898,0.05,0.05,0.0500000027768707,0.05
loyalty,16,4.4265891720675565,0.050000003992849866,0.0500000002832273,0.05,0.05000000103667552,0.05000000009452602,0.05,1.6683679427966598,0.0500000020795293,0.050000000585346226,0.05000000006960287,0.05,4.314942859010595,0.05000000300330968,0.05,0.05,0.05000000001955092,1.573311182948352,6.266788831799507,0.05000000016600497
luck,12,0.050000004230842617,0.05,0.05,0.05,0.050000000030626275,0.05,0.05000000074829466,3.1374462382233337,4.533528811726687,0.05000000292533172,3.7631663120343974,2.522965108636439,0.05000000018111923,0.05000000203270597,0.05,0.05,0.05,0.05000000126374825,1.292893517730765,0.050000000177560816
lumber,13,2.69019677887133,0.05,0.05,0.05,0.05000000014925216,0.05000000021567545,0.05,0.05,0.0500000002461728,0.05,0.05000000008962898,22.610613360589852,0.05,0.050000000491622745,0.05,0.05,0.05000000018488498,0.8958559177891706,5.003333941352896,0.05
lunch,20,6.100086982342801,0.05,0.05,0.05,0.050000000199682745,0.05000000156961928,0.05,0.05000000156212157,12.450458400472712,0.05000000001902812,0.05000000004907675,0.050000000057705184,0.05000000012341678,1.0847924763345285,0.05,0.05,0.05000000064710969,17.56466213577569,0.05000000081543311,0.05
lungs,10,1.077688438343854,0.05,0.050000001164790794,0.05,0.05000000083229682,0.05,0.05,0.05000000195964592,0.05000000079155661,3.740367601364092,1.072234839065777,1.0499999979179764,2.0744072693774513,0.9443239515719678,0.05000000044848614,0.05,0.050000000186693934,1.3909778959107681,0.050000000775795174,0.05000000023338234
luxuries,12,0.05000000056323321,0.05,0.05000000132925662,0.05000000048534196,0.05000000031699138,0.05,0.05,0.050000000685739995,0.0500000005331541,2.1898950916387907,4.52640650707122,1.4764187336071433,2.1574967160832776,0.05211217481669197,0.05000000036297039,0.050000000788242606,0.05,0.05000000015728086,2.8976707715236745,0.05
luxury,30,0.050000001579671965,0.050000000109587224,9.084635117548425,0.0500000002642569,0.05000000055351169,0.050000000343814306,7.697235610860818,2.0984613980254476,1.1884269340949098,0.050000000683861255,12.372846458811411,0.050000000026918505,0.05000000047220458,0.050000002519767515,0.050000000501401576,2.2886945219568378,0.050000000793125964,0.05000000053246885,2.6196999502741543,0.05
lynching,9,3.847449493624219,20.796599943845052,0.05000000002794648,0.05,0.05000000058078353,0.050000006388530846,0.05,0.05,0.050000000238510985,0.050000000463374265,0.05000000015929269,0.05,0.050000000350889445,0.05000000005225723,0.050000000159559264,0.05,0.05,0.05000000002969059,2.505950540976984,0.05000001307521619
lynchings,4,0.05000000410861053,8.020189378562613,0.05,0.05000000004860911,0.05,0.05000002764044958,0.05,0.05,0.05000000001471,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,1.07981045724323,0.05000013230039403
ma,7,0.05000000003849218,0.05000000001109002,0.05,0.05,0.05000000001758084,0.05,0.05,0.05,5.595914992823959,0.05000000001578173,4.504085006322459,0.05,0.05000000000788159,0.05000000005244022,0.05,0.05000000031084049,0.05000000033707207,0.05000000004800908,0.05,0.05
maam,9,0.05000000007943838,0.05,0.05,0.05,0.05,0.050000000159762956,5.873579290900781,0.05000000001783203,10.379218526411941,0.05,11.664436613972983,1.2814942180136868,0.05000000013648315,0.05127134846284208,0.05,0.05,0.05,0.0500000016447373,0.05000000017326098,0.05
machine,6,6.09329270925117,0.05,0.05,0.05,0.05000000008915943,0.05,0.05,0.05000000001392049,0.05000000047776044,0.05000000012637143,0.0500000002084305,0.05000000026045437,0.0500000000837412,0.050000000359833895,0.05,0.05,0.05000000014878394,7.006707288736643,0.05000000022649049,0.05
machinery,14,3.84586833338614,0.05000000096588762,0.050000000005742465,0.05,0.05000000056628193,0.050000000008314456,0.050000000080853084,0.05000000008278894,0.05000000002707298,1.0654311779951693,1.1611951385798158,0.050000000994433656,0.05000000003607999,0.05000000165305237,0.05,0.05,0.050000000070310975,0.05000000013592771,11.127505345379628,0.05
mad,8,0.050000000065653014,0.05,0.05000000012553531,0.05,0.05000000007558092,0.05000000387602677,0.05,0.050000001949818663,0.05000000140032304,0.05000000003736545,0.05000000662273493,0.05000000063714874,1.764599592850885,0.050000000147028247,0.05,0.4914746065166353,0.05,7.893925771619277,0.050000009657356445,0.050000004303643174
madam,9,2.2023970525100873,0.05,0.05,0.05,0.05000000086437788,0.05,2.05000000028267,0.05000000022029892,5.799470069547579,0.05000000115808119,0.05000000134416256,0.05,0.05000000020750969,0.05000000001252368,0.05,0.05,0.05000000106877793,0.05000000214631837,5.772285732112123,0.42584713848412137
madness,8,0.05,0.05,0.05000000230937482,0.05,0.05,0.05,1.737396066332952,0.0500000000051605,0.05000000013447948,0.050000000215701564,4.3616180821433455,0.05000000042092031,2.050985846868005,0.05000000038720348,0.05,0.05,0.05,0.0500000004832496,0.050000000676313425,0.05
magistrate,17,8.56868921899613,0.05,1.1773373937053815,0.05,0.050000000181718206,0.0500000014113653,0.05,0.05000000005652544,1.2475400661663079,0.05000000535408844,5.068182527222493,0.05000000023995029,14.34393021325615,0.050000000031038015,0.05,0.05,0.05,0.05000000135342453,3.894320570936009,0.0500000010412411
magistrates,5,0.05,0.05,0.05000000062324502,0.05,0.05,0.05,0.050000000098939366,0.05000000002863533,0.050000000269179085,0.05000000138053953,0.050000000036633026,0.05,5.950820337880743,0.05,0.050000001762295875,0.05,0.05000000262104239,0.050000000216378085,2.149179655062909,0.05
magnificent,11,5.188431369551661,0.05,0.05,0.05,0.05000000029828665,0.050000001640192845,0.05,0.05,2.970885658305828,0.05000000021169344,0.05000000320103082,0.050000000740402166,0.05000000144139137,0.05000000078561307,0.05,0.21729463419860678,0.05000000338405951,0.05000000033827633,2.8233883187963813,0.05000000705398378
magnitude,8,0.05000000043248408,0.05000000069715666,1.0515405414903374,0.05,0.05,0.05000000207977534,0.05,0.05000000074641998,0.05000000000811292,0.05000000378963311,0.0500000003805932,0.05000000454905245,3.2204799009596683,0.050000000025804736,1.9195250112651823,1.1436781937139178,0.0500000000536703,0.05000000034588143,0.05000000057976233,0.9147763388519556
maid,9,0.05000000000874095,0.05,0.05,0.05,0.05,0.05,4.332176134410545,0.05000000075235987,0.050000000029413384,0.0500000000402193,7.767823863060871,0.05000000041545181,0.05000000004776853,0.05000000018640392,0.05,0.05000000007093511,0.05,0.05000000084279429,0.050000000007256455,0.05000000011255386
mail,19,6.626233346320826,0.05000000087776729,0.05000000004179401,0.05,0.05000000144331137,0.05,2.642001142605287,2.0914058580106247,3.4004828222272434,0.05000000034169603,0.05000000057101598,0.050000000138108285,0.05000000099669136,0.05000000509441463,0.05,0.05000000049860846,0.05000000019029898,6.169673527304066,10.3702032932901,0.05
maintenance,9,0.050000002380211996,0.05,0.05000000231778206,0.05,0.050000000047750355,0.05000000023610162,0.05,0.05000000008313319,1.0666972342788184,0.050000001376542084,1.2395543014084773,0.05000000048467078,3.9601522454226443,0.05000000000773331,0.05000000264698097,0.05,0.05000000123763357,0.05000000164077778,2.9335962063769596,0.05
majesty,9,2.0499999996585365,0.05,0.05,0.05,0.05,0.05,0.05,0.05000000002735306,0.05000000050714675,0.050000000233337866,3.849237439031533,0.05000000212059269,3.2507625552204567,0.05000000030214785,0.05,0.05000000109654067,0.050000000023528536,0.05000000112428623,0.0500000006223034,0.05
majority,68,16.22787416015992,16.15394591891468,0.050000002085463846,0.05000000002256142,7.947705095046499,10.406474269289493,0.0500000001119881,10.84515474105733,0.05000000161780218,14.543167745542135,0.5711554937757832,0.05000000023134838,1.7800125429146858,0.6331760011996607,0.05000000173962075,0.05,9.825194483025177,1.5118224231938056,20.154317119978117,0.05000000004154847
making,6,11.049999999261807,0.05,0.05,0.05,0.05,0.05,0.05,0.05000000001469907,0.050000000507380196,0.05,0.05000000009261575,0.05000000001588483,1.0499999998463283,0.050000000015678066,0.05,0.05,0.05,0.050000000131598415,0.05000000009846995,0.05
malady,8,2.022177045613964,0.05,7.907045970882881,0.05000000062781172,0.050000000908455654,0.05000000245874801,0.6152737545274082,0.05,0.0500000054215368,0.05000000064417368,2.6202711020400415,0.05000000020589311,0.05000000051964211,0.08523211601821731,0.05,0.05,0.05,0.05,0.05000000007162041,0.05
male,13,0.05000000184251924,1.5592278241769482,0.050000003437944585,0.05000000074409023,1.8763649238136053,0.05,3.0109014553901017,1.9803285311870578,0.05000000007978146,0.050000000753914454,0.05000000194143493,0.05000001192558712,0.05000000179609185,0.05000000154767234,0.05,0.6848123661427458,0.05,0.050000000539880275,4.1883648746184425,0.05
malice,15,0.05000000107101422,0.05,0.05,0.050000001711165344,4.029648518489882,0.05000000097017903,0.05000000104785849,3.392886348439573,0.05000000118892742,0.05000000020324535,9.475975050613926,1.2974907685619947,0.05000000077777171,0.05000000074657197,0.05000000013504525,0.0539993009852369,0.05000000138600431,0.050000001401433014,0.05000000222029968,0.05
mammy,6,0.05000000085599298,0.05,0.05,0.05,0.05,0.05,0.05,0.05000000004039552,2.0499999998986373,0.05,10.049999998072462,0.05,0.05,0.050000000084671266,0.05,0.05,0.05,0.05,0.05000000102509955,0.05
man,427,363.7250847750235,19.56314144529055,26.01229092674846,8.941628113242114,182.58750542965,120.03826929364531,6.636556392977622,78.32236855196595,202.06664802613938,142.15603913396012,274.30556642934386,59.39047957345826,193.4730876690374,106.55120508838604,12.236471656954926,5.618973491867463,38.63341664901268,661.1893793250583,404.3097499777657,6.24213805042279
management,35,11.599163373460003,0.050000001558599724,0.05000000004662194,0.05000000014400018,0.05000000034912279,2.753697080452795,2.157418896869759,2.1780537804631073,4.742834274790756,5.0902077111704775,5.605482148415092,0.05000000190984219,0.05000000053977475,0.05000000175909202,0.0500000000334507,0.050000002139437005,0.05000001380265752,0.05000000076447703,5.273142711277888,0.05
